Item Id,Item URI,Dublin Core:Title,Dublin Core:Subject,Dublin Core:Description,Dublin Core:Creator,Dublin Core:Source,Dublin Core:Publisher,Dublin Core:Date,Dublin Core:Contributor,Dublin Core:Rights,Dublin Core:Relation,Dublin Core:Format,Dublin Core:Language,Dublin Core:Type,Dublin Core:Identifier,Dublin Core:Coverage,Item Type Metadata:Text,Item Type Metadata:Transcription,Item Type Metadata:Local URL,Item Type Metadata:Original Format,Item Type Metadata:Physical Dimensions,Item Type Metadata:From,Item Type Metadata:To,Item Type Metadata:Number of Attachments,Item Type Metadata:URL,Item Type Metadata:Birth Date,Item Type Metadata:Birthplace,Item Type Metadata:Death Date,Item Type Metadata:Biographical Text,Item Type Metadata:Bibliography,Item Type Metadata:Journal Entry,Item Type Metadata:Footnotes,Item Type Metadata:Location,PDF Text:Text,tags,file,itemType,collection,public,featured
762,https://georgeeliotarchive.org/items/show/762,"George Eliot to Charles Bray, 1851-09-ND",Charles Bray,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 1:210-211","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1851-09-ND,,,,,,,,,,,,,,,,,,,,,,,,,,,"Charles Bray,Correspondence,Cross Letters",https://georgeeliotarchive.org/files/original/d7740c1ae0797e2c44f200cfd609d7df.pdf,,Correspondence - The John Cross Collection,1,0
761,https://georgeeliotarchive.org/items/show/761,"George Eliot to Charles and Cara Bray, 1851-09-ND",Charles and Cara Bray,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 1:209-210","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1851-09-ND,,,,,,,,,,,,,,,,,,,,,,,,,,,"Caroline [Cara] Hennell Bray,Charles Bray,Correspondence,Cross Letters",https://georgeeliotarchive.org/files/original/df4f2b7624924c302ff252586de8f42d.pdf,,Correspondence - The John Cross Collection,1,0
760,https://georgeeliotarchive.org/items/show/760,"George Eliot to Sara Hennell, 1851-08-05",Sara Hennell,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 1:208-209","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1851-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,Sara Sophia Hennell",https://georgeeliotarchive.org/files/original/192c78c262cab9a2059107b3cee89d27.pdf,,Correspondence - The John Cross Collection,1,0
759,https://georgeeliotarchive.org/items/show/759,"George Eliot to Cara Hennell Bray, 1850-04-24",Cara Hennell Bray,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 1:205","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1850-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,"Caroline [Cara] Hennell Bray,Correspondence,Cross Letters",https://georgeeliotarchive.org/files/original/9c8c94caf0906e91beeb08313c3a4945.pdf,,Correspondence - The John Cross Collection,1,0
758,https://georgeeliotarchive.org/items/show/758,"George Eliot to Sara Hennell, 1850-04-ND",Sara Hennell,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 1:204","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1850-04-ND,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,Sara Sophia Hennell",https://georgeeliotarchive.org/files/original/0d574777855e44d66fa55b0ca226e4c5.pdf,,Correspondence - The John Cross Collection,1,0
757,https://georgeeliotarchive.org/items/show/757,"George Eliot to Sara Hennell, 1850-03-ND",Sara Hennell,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 1:203-204","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1850-03-ND,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,Sara Sophia Hennell",https://georgeeliotarchive.org/files/original/b94ab243abcb64b50339e128a059207f.pdf,,Correspondence - The John Cross Collection,1,0
756,https://georgeeliotarchive.org/items/show/756,"George Eliot to Charles and Cara Bray, 1850-03-01",Charles and Cara Bray,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 1:201","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1850-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,"Caroline [Cara] Hennell Bray,Charles Bray,Correspondence,Cross Letters",https://georgeeliotarchive.org/files/original/043e7aff042134445e59730d0a54c3fb.pdf,,Correspondence - The John Cross Collection,1,0
755,https://georgeeliotarchive.org/items/show/755,"George Eliot to Charles and Cara Bray, 1850-02-15",Charles and Cara Bray,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 1:199-201","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1850-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,"Caroline [Cara] Hennell Bray,Charles Bray,Correspondence,Cross Letters",https://georgeeliotarchive.org/files/original/a7256d047bc0c4c6586073a531bf8a4d.pdf,,Correspondence - The John Cross Collection,1,0
754,https://georgeeliotarchive.org/items/show/754,"George Eliot to Fanny Evans Houghton, 1850-02-09",Fanny Evans Houghton,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 1:198-199","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1850-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,Fanny Evans Houghton",https://georgeeliotarchive.org/files/original/45091fdebe6fb567a5486c48a4036b7c.pdf,,Correspondence - The John Cross Collection,1,0
753,https://georgeeliotarchive.org/items/show/753,"George Eliot to Charles and Cara Bray, 1850-01-28",Charles and Cara Bray,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 1:197-198","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1850-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,"Caroline [Cara] Hennell Bray,Charles Bray,Correspondence,Cross Letters",https://georgeeliotarchive.org/files/original/e820160716ab697a0ced19d4d07f2e94.pdf,,Correspondence - The John Cross Collection,1,0
752,https://georgeeliotarchive.org/items/show/752,"George Eliot to Charles and Cara Bray, 1849-12-23",Charles and Cara Bray,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 1:195-197","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1849-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,"Caroline [Cara] Hennell Bray,Charles Bray,Correspondence,Cross Letters",https://georgeeliotarchive.org/files/original/4c9ffff8ff8689bd5c970648c4bb551c.pdf,,Correspondence - The John Cross Collection,1,0
751,https://georgeeliotarchive.org/items/show/751,"George Eliot to Sara Hennell, 1849-12-04",Sara Hennell,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 1:195","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1849-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,Sara Sophia Hennell",https://georgeeliotarchive.org/files/original/26e89fa676bbe358300a4afc277e0f41.pdf,,Correspondence - The John Cross Collection,1,0
750,https://georgeeliotarchive.org/items/show/750,"George Eliot to Cara Hennell Bray, 1849-12-04",Cara Hennell Bray,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 1:194-195","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1849-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,"Caroline [Cara] Hennell Bray,Correspondence,Cross Letters",https://georgeeliotarchive.org/files/original/844721b9593c9510f24507bc4d532322.pdf,,Correspondence - The John Cross Collection,1,0
749,https://georgeeliotarchive.org/items/show/749,"George Eliot to Charles Bray, 1849-12-04",Charles Bray,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 1:193-194","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1849-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,"Charles Bray,Correspondence,Cross Letters",https://georgeeliotarchive.org/files/original/69758d91f87ac35c29a5d8bb8585d13f.pdf,,Correspondence - The John Cross Collection,1,0
748,https://georgeeliotarchive.org/items/show/748,"George Eliot to Sara Hennell, 1849-10-28",Sara Hennell,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 1:192-193","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1849-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,Sara Sophia Hennell",https://georgeeliotarchive.org/files/original/2603ef1c0d95fb779eff4691227b1928.pdf,,Correspondence - The John Cross Collection,1,0
747,https://georgeeliotarchive.org/items/show/747,"George Eliot to Charles and Cara Bray, 1849-10-28",Charles and Cara Bray,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 1:192","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1849-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,"Caroline [Cara] Hennell Bray,Charles Bray,Correspondence,Cross Letters",https://georgeeliotarchive.org/files/original/2a3e111854d683df38f3f779d7a7ba22.pdf,,Correspondence - The John Cross Collection,1,0
746,https://georgeeliotarchive.org/items/show/746,"George Eliot to Charles and Cara Bray, 1849-10-26",Charles and Cara Bray,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 1:189-191","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1849-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,"Caroline [Cara] Hennell Bray,Charles Bray,Correspondence,Cross Letters",https://georgeeliotarchive.org/files/original/c9fa92e5c2814b16ec1e6e858935f186.pdf,,Correspondence - The John Cross Collection,1,0
745,https://georgeeliotarchive.org/items/show/745,"George Eliot to Charles and Cara Bray, 1849-10-11",Charles and Cara Bray,,George Eliot ,"Cross, JW. <em>George Eliot's Life</em>, 1885, 1:187","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1849-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,"Caroline [Cara] Hennell Bray,Charles Bray,Correspondence,Cross Letters",https://georgeeliotarchive.org/files/original/dc1b5b5e26109d963487f2bc7779c21a.pdf,,Correspondence - The John Cross Collection,1,0
744,https://georgeeliotarchive.org/items/show/744,"George Eliot to Fanny Evans Houghton, 1849-10-04",Fanny Evans Houghton,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 1:185-187","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1849-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,Fanny Evans Houghton",https://georgeeliotarchive.org/files/original/ffd48cf9a97fe3a41ae4f0dc3d38a6f9.pdf,,Correspondence - The John Cross Collection,1,0
743,https://georgeeliotarchive.org/items/show/743,"George Eliot to Charles and Cara Bray, 1849-10-04",Charles and Cara Bray,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 1:184-185","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1849-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,"Caroline [Cara] Hennell Bray,Charles Bray,Correspondence,Cross Letters",https://georgeeliotarchive.org/files/original/0d661a82f34ba11fd193c0f068b456b0.pdf,,Correspondence - The John Cross Collection,1,0
742,https://georgeeliotarchive.org/items/show/742,"George Eliot to Charles and Cara Bray, 1849-09-20",Charles and Cara Bray,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 1:180-184","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1849-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,"Caroline [Cara] Hennell Bray,Charles Bray,Correspondence,Cross Letters",https://georgeeliotarchive.org/files/original/829ad79b7e845486691a8825563ad088.pdf,,Correspondence - The John Cross Collection,1,0
741,https://georgeeliotarchive.org/items/show/741,"George Eliot to Charles and Cara Bray, 1849-09-13",Charles and Cara Bray,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 1:179-180","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1849-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,"Caroline [Cara] Hennell Bray,Charles Bray,Correspondence,Cross Letters",https://georgeeliotarchive.org/files/original/79ea05d9555e2baec1a40a8a62cdac83.pdf,,Correspondence - The John Cross Collection,1,0
740,https://georgeeliotarchive.org/items/show/740,"George Eliot to Fanny Evans Houghton, 1849-09-06",Fanny Evans Houghton,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 1:178-179","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1849-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,Fanny Evans Houghton",https://georgeeliotarchive.org/files/original/5c0a21c4f182cdbbb3d7af3576835056.pdf,,Correspondence - The John Cross Collection,1,0
739,https://georgeeliotarchive.org/items/show/739,"George Eliot to Charles and Cara Bray, 1849-08-28",Charles and Cara Bray,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 1:176-177","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1849-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,"Caroline [Cara] Hennell Bray,Charles Bray,Correspondence,Cross Letters",https://georgeeliotarchive.org/files/original/9ced03b51b83d9da93dce87f58cfa88e.pdf,,Correspondence - The John Cross Collection,1,0
738,https://georgeeliotarchive.org/items/show/738,"George Eliot to Charles and Cara Bray, 1849-08-20",Charles and Cara Bray,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 1:173-176","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1849-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,"Caroline [Cara] Hennell Bray,Charles Bray,Correspondence,Cross Letters",https://georgeeliotarchive.org/files/original/65eb7e870d6bcc88bb96efc387dc1c03.pdf,,Correspondence - The John Cross Collection,1,0
737,https://georgeeliotarchive.org/items/show/737,"George Eliot to Charles and Cara Bray, 1849-08-05",Charles and Cara Bray,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 1:170-173","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1849-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,"Caroline [Cara] Hennell Bray,Charles Bray,Correspondence,Cross Letters",https://georgeeliotarchive.org/files/original/0a1a522b06c53d69b3dfd7a2212ef8fc.pdf,,Correspondence - The John Cross Collection,1,0
736,https://georgeeliotarchive.org/items/show/736,"George Eliot to Charles and Cara Bray, 1849-07-27",Charles and Cara Bray,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 1:169-170","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1849-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,"Caroline [Cara] Hennell Bray,Charles Bray,Correspondence,Cross Letters",https://georgeeliotarchive.org/files/original/faed00e951cb09f1fbdbdb129bbfec43.pdf,,Correspondence - The John Cross Collection,1,0
735,https://georgeeliotarchive.org/items/show/735,"George Eliot to Charles and Cara Bray, 1849-05-31",Charles and Cara Bray,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 1:165-166","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1849-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,"Caroline [Cara] Hennell Bray,Charles Bray,Correspondence,Cross Letters",https://georgeeliotarchive.org/files/original/0913b8e41321ebb034375f3c7f0f8309.pdf,,Correspondence - The John Cross Collection,1,0
734,https://georgeeliotarchive.org/items/show/734,"Cara Hennell Bray to Sara Hennell, 1849-04-19",Sara Hennell,,Cara Hennell Bray,"Cross, JW. <em>George Eliot's Life</em>, 1885, 1:165","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1849-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,"Caroline [Cara] Hennell Bray,Correspondence,Cross Letters,Sara Sophia Hennell",https://georgeeliotarchive.org/files/original/edd148188eb154496262bdaab1bb06c5.pdf,,Correspondence - The John Cross Collection,1,0
733,https://georgeeliotarchive.org/items/show/733,"George Eliot to Elizabeth Pears, 1849-05-10",Elizabeth Pears,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 1:164-165","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1849-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,Elizabeth Pears",https://georgeeliotarchive.org/files/original/0a899a0f45325f2c0d966f723f7a987f.pdf,,Correspondence - The John Cross Collection,1,0
732,https://georgeeliotarchive.org/items/show/732,"George Eliot to Sara Hennell, 1849-04-ND",Sara Hennell,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 1:162-164","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1849-04-ND,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,Sara Sophia Hennell",https://georgeeliotarchive.org/files/original/bf86f93404f9eaa09a5dc1cf4aba07c3.pdf,,Correspondence - The John Cross Collection,1,0
731,https://georgeeliotarchive.org/items/show/731,"Cara Hennell Bray to Sara Hennell, 1849-03-23",Sara Hennell,,Cara Hennell Bray,"Cross, JW. <em>George Eliot's Life</em>, 1885, 1:162","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1849-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,"Caroline [Cara] Hennell Bray,Correspondence,Cross Letters,Sara Sophia Hennell",https://georgeeliotarchive.org/files/original/f0f45eceb1e11f2e53990576208d2c03.pdf,,Correspondence - The John Cross Collection,1,0
730,https://georgeeliotarchive.org/items/show/730,"George Eliot to Sara Hennell, 1849-02-09",Sara Hennell,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 1:159-161","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1849-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,Sara Sophia Hennell",https://georgeeliotarchive.org/files/original/e3ebbae34ddd1cb062f47c62145142a4.pdf,,Correspondence - The John Cross Collection,1,0
729,https://georgeeliotarchive.org/items/show/729,"George Eliot to Sara Hennell, 1849-02-04",Sara Hennell,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 1:158-159","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1849-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,Sara Sophia Hennell",https://georgeeliotarchive.org/files/original/181d309b293f5ad3584ea774db93d541.pdf,,Correspondence - The John Cross Collection,1,0
728,https://georgeeliotarchive.org/items/show/728,"George Eliot to Fanny Evans Houghton, 1849-ND-ND",Fanny Evans Houghton,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 1:157-158","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1849-ND-ND,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,Fanny Evans Houghton",https://georgeeliotarchive.org/files/original/ae80367a94a56a73ab471a958ee833aa.pdf,,Correspondence - The John Cross Collection,1,0
727,https://georgeeliotarchive.org/items/show/727,"George Eliot to Sara Hennell, 1849-01-ND",Sara Hennell,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 1:157","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1849-01-ND,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,Sara Sophia Hennell",https://georgeeliotarchive.org/files/original/688cbaffb02cfc2ed27de2ba391e0fa9.pdf,,Correspondence - The John Cross Collection,1,0
726,https://georgeeliotarchive.org/items/show/726,"George Eliot to Sara Hennell, 1848-[12]-ND",Sara Hennell,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 1:156-157","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1848-12-ND?,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,Sara Sophia Hennell",https://georgeeliotarchive.org/files/original/0ca9713bb6939a874a4b62a91e024200.pdf,,Correspondence - The John Cross Collection,1,0
725,https://georgeeliotarchive.org/items/show/725,"George Eliot to Sara Hennell, 1848-12-ND",Sara Hennell,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 1:156","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1848-12-ND,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,Sara Sophia Hennell",https://georgeeliotarchive.org/files/original/14ae4689b7373494ddab6fa999e89a1d.pdf,,Correspondence - The John Cross Collection,1,0
724,https://georgeeliotarchive.org/items/show/724,"George Eliot to Sara Hennell, 1848-07-ND",Sara Hennell,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 1:155-156","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1848-07-ND,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,Sara Sophia Hennell",https://georgeeliotarchive.org/files/original/22faa3b32418f6e8eb0a331bb542308b.pdf,,Correspondence - The John Cross Collection,1,0
723,https://georgeeliotarchive.org/items/show/723,"George Eliot to Charles Bray, 1848-06-ND",Charles Bray,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 1:154-155","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1848-06-ND,,,,,,,,,,,,,,,,,,,,,,,,,,,"Charles Bray,Correspondence,Cross Letters",https://georgeeliotarchive.org/files/original/db02a19b6afc37ba2e295cc6e6938848.pdf,,Correspondence - The John Cross Collection,1,0
722,https://georgeeliotarchive.org/items/show/722,"George Eliot to Sara Hennell, 1848-06-23",Sara Hennell,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 1:154","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1848-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,Sara Sophia Hennell",https://georgeeliotarchive.org/files/original/405d5c535f09656ff6e2a5624b79e022.pdf,,Correspondence - The John Cross Collection,1,0
721,https://georgeeliotarchive.org/items/show/721,"George Eliot to Charles Bray, 1848-06-08",Charles Bray,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 1:153-154","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1848-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,"Charles Bray,Correspondence,Cross Letters",https://georgeeliotarchive.org/files/original/3affa5d845d8c8f1fd5158478da405d8.pdf,,Correspondence - The John Cross Collection,1,0
720,https://georgeeliotarchive.org/items/show/720,"George Eliot to Sara Hennell, 1848-06-04",Sara Hennell,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 1:152-153","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1848-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,Sara Sophia Hennell",https://georgeeliotarchive.org/files/original/7cd3dcaa02ca4b61ba4f2751d9e62599.pdf,,Correspondence - The John Cross Collection,1,0
719,https://georgeeliotarchive.org/items/show/719,"George Eliot to Charles Bray, 1848-05-31",Charles Bray,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 1:152","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1848-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,"Charles Bray,Correspondence,Cross Letters",https://georgeeliotarchive.org/files/original/f20f8b6bab71ba76673c37220d8969e2.pdf,,Correspondence - The John Cross Collection,1,0
718,https://georgeeliotarchive.org/items/show/718,"George Eliot to Charles Bray, 1848-05-ND",Charles Bray,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 1:151-152","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1848-05-ND,,,,,,,,,,,,,,,,,,,,,,,,,,,"Charles Bray,Correspondence,Cross Letters",https://georgeeliotarchive.org/files/original/89a26a1c6815b83f2099cecf56bc48d3.pdf,,Correspondence - The John Cross Collection,1,0
717,https://georgeeliotarchive.org/items/show/717,"George Eliot to Sara Hennell, 1848-04-20",Sara Hennell,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 1:150","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1848-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,Sara Sophia Hennell",https://georgeeliotarchive.org/files/original/f240d86fe025af6b0fe0d9dda9a17813.pdf,,Correspondence - The John Cross Collection,1,0
716,https://georgeeliotarchive.org/items/show/716,"George Eliot to Sara Hennell, 1848-04-14",Sara Hennell,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 1:150","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1848-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,Sara Sophia Hennell",https://georgeeliotarchive.org/files/original/bec147db1d599f03a038061d7c231089.pdf,,Correspondence - The John Cross Collection,1,0
715,https://georgeeliotarchive.org/items/show/715,"George Eliot to Sara Hennell, 1848-02-01",Sara Hennell,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 1:149-150","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1848-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,Sara Sophia Hennell",https://georgeeliotarchive.org/files/original/ba507f5c4f7b98559f32f69738c56b50.pdf,,Correspondence - The John Cross Collection,1,0
714,https://georgeeliotarchive.org/items/show/714,"George Eliot to John Sibree, 1848-ND-ND",John Sibree,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 1:148-149","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1848-ND-ND,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,John Sibree",https://georgeeliotarchive.org/files/original/feeab131a9626c870f549e90d7159b83.pdf,,Correspondence - The John Cross Collection,1,0
713,https://georgeeliotarchive.org/items/show/713,"George Eliot to John Sibree, 1848-02-ND",John Sibree,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 1:144-148","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1848-02-ND,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,John Sibree",https://georgeeliotarchive.org/files/original/0d85bed72995b5616b57f62bf007eb5f.pdf,,Correspondence - The John Cross Collection,1,0
